"earnings_level","subscribers","video_views","uploads","video_views_for_the_last_30_days","subscribers_for_last_30_days","Population","Aggregated_GDP","channel_lifetime","predCountry","predchannel_type"
1,16.5563505818895,23.4056236888898,5.78382518232974,18.9134116411291,11.4438390546822,19.1747321166571,4014.42584845873,5230,0.862743786764432,0.866666273347219
1,16.7599495371307,23.3496921476198,7.05098944706805,18.1580554454184,11.5129254649702,19.1747321166571,4014.42584845873,4101,0.862743786764432,0.783784110396281
1,16.8162303730293,22.9115776289285,8.51197962436335,15.5056063734158,11.4438390546822,19.1747321166571,4014.42584845873,4398,0.862743786764432,0.736842881919617
1,16.8600329956877,22.7726225421642,7.9665866976384,18.5896637363071,12.8992198260901,19.1747321166571,4014.42584845873,2979,0.862743786764432,0.865305839032383
1,16.6005218002026,21.8186012515223,7.56527528189893,17.3124725616108,11.5129254649702,19.1747321166571,4014.42584845873,4297,0.862743786764432,0.597828239571013
0,16.3332070305753,21.6797821953408,2.19722457733622,16.7477836384705,11.4438390546822,19.1747321166571,4014.42584845873,4807,0.862743786764432,0.840908067288761
1,16.7058823158604,22.1047966825196,7.81197342962202,17.8185801214108,11.5129254649702,19.1747321166571,4014.42584845873,6299,0.862743786764432,0.923067138587246
1,16.3727378693319,21.471031028643,8.45786772533142,17.2748510536751,11.5129254649702,19.1747321166571,4014.42584845873,3928,0.862743786764432,0.597828239571013
0,16.4896592073908,21.6155581317246,6.61357440299836,16.7477836384705,11.4438390546822,19.1747321166571,4014.42584845873,3885.20323559151,0.862743786764432,0.866666273347219
0,16.3727378693319,18.7573132677269,4.23410650459726,11.9024373273971,11.4438390546822,19.1747321166571,4014.42584845873,3190,0.862743786764432,0.865305839032383
0,16.3571125514288,20.8014168753105,6.22257626807137,15.1017083025459,11.4438390546822,19.1747321166571,4014.42584845873,3084,0.862743786764432,0.736842881919617
1,16.5168717709157,22.5076974561089,8.33686963728496,17.4987491321881,11.5129254649702,19.1747321166571,4014.42584845873,4484,0.862743786764432,0.736842881919617
1,16.8062302896947,23.3564074142384,6.03068526026126,19.1852318869819,11.5129254649702,19.1747321166571,4014.42584845873,4730,0.862743786764432,0.866666273347219
1,16.3412392022725,22.2549103980904,7.54327334670545,15.7837411703081,11.4438390546822,19.1747321166571,4014.42584845873,4545,0.862743786764432,0.865305839032383
1,16.3881227881714,21.6616318282016,6.98193467715639,17.5994728933249,11.5129254649702,19.1747321166571,4014.42584845873,2907,0.862743786764432,0.597828239571013
1,16.6368894443735,22.0299212516202,7.30720231476474,17.6024464175506,11.5129254649702,19.1747321166571,4014.42584845873,3855,0.862743786764432,0.865305839032383
1,16.503358051749,22.2676281951065,8.28853445941392,17.5284726825942,11.5129254649702,19.1747321166571,4014.42584845873,3435,0.862743786764432,0.865305839032383
0,16.7332812900486,21.7907729693436,7.19218205871325,22.5393926626228,11.5129254649702,19.1747321166571,4014.42584845873,5874,0.862743786764432,0.866666273347219
1,16.5101377387343,22.9289702216517,5.76205138278018,18.2942100798984,11.4438390546822,19.1747321166571,4014.42584845873,5563,0.862743786764432,0.866666273347219
1,17.6266076448025,23.5328009496257,8.37355374121463,18.6858027408395,12.2060726455302,19.1747321166571,4014.42584845873,6368,0.862743786764432,0.865305839032383
1,17.6154840595838,22.7810509146061,7.35115822643069,17.6873780134153,11.5129254649702,19.1747321166571,4014.42584845873,3703,0.862743786764432,0.865305839032383
1,17.1896792672385,23.1766334737032,8.20357773693795,19.529573342028,13.8155105579643,19.1747321166571,4014.42584845873,4001,0.862743786764432,0.736842881919617
1,17.6042353470479,22.175981915969,6.32435896238131,17.0995372164685,11.4438390546822,19.1747321166571,4014.42584845873,3926,0.862743786764432,0.840908067288761
1,16.4329063907984,21.3911865709895,8.10107150311954,15.8221125534672,11.4438390546822,19.1747321166571,4014.42584845873,5752,0.862743786764432,0.865305839032383
1,16.9682465803279,22.793527766613,7.16317239084664,17.1578421867594,11.4438390546822,19.1747321166571,4014.42584845873,3478,0.862743786764432,0.865305839032383
1,16.4545678875795,22.3513391194224,7.17548971362422,18.0358708407692,11.5129254649702,19.1747321166571,4014.42584845873,2975,0.862743786764432,0.597828239571013
1,16.3251098203426,22.9237749862764,7.09007683577609,20.1299875204911,13.4588356140255,19.1747321166571,4014.42584845873,2443,0.862743786764432,0.865305839032383
1,16.8882038726544,22.9848096182469,7.98684490116138,19.0791018951172,12.6115377536383,19.1747321166571,4014.42584845873,3886,0.862743786764432,0.865305839032383
1,16.8310454588144,21.3089544229751,5.32787616878958,17.4916846395807,11.5129254649702,19.1747321166571,4014.42584845873,3246,0.862743786764432,0.783784110396281
0,16.3804599154258,20.7474390668761,6.4377516497364,14.9313076713865,11.4438390546822,19.1747321166571,4014.42584845873,5323,0.862743786764432,0.865305839032383
1,17.2843665881002,23.2929531646332,9.38277992891569,17.6111121003752,11.4438390546822,19.1747321166571,4014.42584845873,4270,0.862743786764432,0.865305839032383
1,16.4329063907984,21.4002484388189,6.54534966033442,18.2906176156542,12.2060726455302,19.1747321166571,4014.42584845873,3180,0.862743786764432,0.865305839032383
1,16.3412392022725,23.5381228324609,5.53338948872752,19.1800837202894,11.5129254649702,19.1747321166571,4014.42584845873,4406,0.862743786764432,0.866666273347219
1,16.855259716935,22.0656084638809,8.74225490188635,17.7730803783484,11.5129254649702,19.1747321166571,4014.42584845873,3678,0.862743786764432,0.865305839032383
1,17.0658850498918,23.4667746730673,7.47420480649612,17.8218796422371,11.4438390546822,17.4262117173895,22729.2185394921,4420,0.866661947121711,0.736842881919617
1,18.0866056319309,24.1445311611631,5.51745289646471,18.987845112388,11.5129254649702,17.4262117173895,22729.2185394921,6124,0.866661947121711,0.866666273347219
0,16.9809856061054,22.7317203950401,6.61357440299836,16.7477836384705,0,17.4262117173895,22729.2185394921,3978,0.866661947121711,0.736842881919617
1,16.4182002434087,22.1822486082972,8.36915711258883,17.2985029572615,11.4438390546822,17.4262117173895,22729.2185394921,5537,0.866661947121711,0.736842881919617
1,16.3649557288898,22.6650101094894,8.155649270366,16.7124164772114,11.4438390546822,17.4262117173895,22729.2185394921,4944,0.866661947121711,0.865305839032383
1,16.3332070305753,22.1148982480426,6.70073110954781,16.0767526874239,11.4438390546822,17.4262117173895,22729.2185394921,2889,0.866661947121711,0.865305839032383
1,16.4401791501274,21.3224099346785,6.78784498230958,18.2456485550452,11.5129254649702,17.4262117173895,22729.2185394921,6394,0.866661947121711,0.923067138587246
1,16.403274593192,22.5814859741162,7.4667994750186,15.4994992016627,11.5129254649702,17.4262117173895,22729.2185394921,3089,0.866661947121711,0.865305839032383
0,16.8112428315183,22.5205592229393,0,16.7477836384705,11.4438390546822,17.4262117173895,22729.2185394921,6436,0.866661947121711,0.865305839032383
1,16.4896592073908,21.9810625207269,6.96979066990159,15.4886741612789,11.4438390546822,17.4262117173895,22729.2185394921,4741,0.866661947121711,0.840908067288761
1,17.2998228463369,23.8751454673265,5.12989871492307,19.7393063565474,12.2060726455302,17.4262117173895,22729.2185394921,4622,0.866661947121711,0.866666273347219
1,17.038378404102,23.5179257020179,10.1200897558069,17.7075145126784,11.4438390546822,17.4262117173895,22729.2185394921,6114,0.866661947121711,0.865305839032383
0,16.8835634930979,22.8526447085969,2.83321334405622,3.89182029811063,1.38629436111989,16.7574220298842,5506.01889480952,2644,0.666709719684366,0.597828239571013
1,16.6834094600084,22.5647998374416,8.45574322910002,18.4228284360098,13.1223633774043,16.7574220298842,5506.01889480952,3550,0.666709719684366,0.736842881919617
1,17.688792735076,23.4064569480167,7.62657020629066,18.0110268752227,12.2060726455302,16.7574220298842,5506.01889480952,3808,0.666709719684366,0.736842881919617
1,16.6834094600084,21.8144309900755,4.85203026391962,16.9225158339277,11.5129254649702,21.0581045973143,2257.99139784921,2252,0.999796072700083,0.888885443826998
1,16.3957273875566,23.7555029563783,5.46806014113513,18.2729924710528,11.4438390546822,17.7342994828506,2655.99034494444,4770,0.99997732127239,0.866666273347219
1,16.4107652649211,23.1904902953991,8.90327158572421,19.2488045223246,11.5129254649702,17.7342994828506,2655.99034494444,6100,0.99997732127239,0.866666273347219
1,17.2843665881002,23.651743667517,4.89783979995091,19.9589383943041,12.6115377536383,17.7342994828506,2655.99034494444,3874,0.99997732127239,0.866666273347219
1,16.5818296671905,22.640538752324,4.88280192258637,17.9080201042406,11.5129254649702,17.7342994828506,2655.99034494444,4833,0.99997732127239,0.866666273347219
1,17.1001741233705,23.057088546747,6.88243747099785,17.0085761459327,11.4438390546822,17.7342994828506,2655.99034494444,4361,0.99997732127239,0.840908067288761
1,17.3448079422537,23.8589910526713,4.94875989037817,18.6729635920523,11.5129254649702,17.7342994828506,2655.99034494444,4629,0.99997732127239,0.866666273347219
1,17.1369429711576,23.4818622794749,6.4281052726846,18.9736228839837,12.2060726455302,17.7342994828506,2655.99034494444,5220,0.99997732127239,0.866666273347219
1,17.0343863828325,23.4197214227998,4.99043258677874,19.4649917098765,12.6115377536383,17.7342994828506,2655.99034494444,2600,0.99997732127239,0.866666273347219
1,16.8211931623714,21.8057196782216,6.13122648948314,19.3909443768593,14.28551418721,17.7342994828506,2655.99034494444,5207,0.99997732127239,0.865305839032383
0,17.6506525190565,23.856001068332,0,4.54329478227,2.30258509299405,16.2432719997075,3558.80741363922,6434,0.00079507369908342,0.597828239571013
1,16.5302053017852,22.3956623700073,6.62406522779989,17.6454554523568,11.5129254649702,18.4245539633445,1292.66112586897,3278,0.999897985393695,0.865305839032383
1,16.5563505818895,22.2273047254257,8.55313931818971,17.3094694197077,11.5129254649702,18.4245539633445,1292.66112586897,2144,0.999897985393695,0.888885443826998
1,17.6463235079669,23.0576781857412,6.29710931993394,17.3372131926107,12.2060726455302,15.6801413898215,1784.05223136724,4556,0.999796072700083,0.736842881919617
1,16.3957273875566,21.4344535039282,5.14749447681345,16.8295246951963,11.4438390546822,15.5239453006934,23299.0613694444,2368,0.999796072700083,0.736842881919617
0,16.5943298299547,22.6870454744198,3.71357206670431,6.65929391968364,1.38629436111989,18.0210966139428,20851.9228511111,6180,0.600039165921372,0.865305839032383
1,16.4827387645462,21.8502240712836,5.40267738187228,16.2506140306585,11.4438390546822,18.0210966139428,20851.9228511111,6083,0.600039165921372,0.840908067288761
1,16.8504635446715,21.5897140653163,5.26269018890489,17.1920394934107,11.5129254649702,18.2359498750956,26198.234358,3757,0.500073948706019,0.976186182918806
0,16.5101377387343,19.4238032223502,3.52636052461616,10.5422577416297,8.18311807939475,18.2359498750956,26198.234358,3186,0.500073948706019,0.736842881919617
0,16.8789014799921,21.1762878512962,6.61357440299836,16.7477836384705,1.6094379124341,18.2359498750956,26198.234358,3785,0.500073948706019,3.06091601393217e-05
1,16.9510047738934,24.1730791792562,7.97418866928601,20.4444998973831,13.5923670066501,18.2359498750956,26198.234358,1565,0.500073948706019,0.840908067288761
1,16.5368059858165,22.6139906394258,11.4263212777948,17.7207506110956,11.5129254649702,21.0354583741811,627.239593410317,5755,0.928570480702086,0.826085642744784
1,16.6777114388937,22.7530424448449,5.00394630594546,18.5145990464538,12.6115377536383,21.0354583741811,627.239593410317,2216,0.928570480702086,0.865305839032383
0,16.4107652649211,21.6978485751683,6.61357440299836,16.7477836384705,11.4438390546822,21.0354583741811,627.239593410317,2301,0.928570480702086,3.06091601393217e-05
1,16.6249132533268,22.9682066891292,9.90857459158469,18.852781291587,12.2060726455302,21.0354583741811,627.239593410317,4406,0.928570480702086,0.865305839032383
1,17.0059869083108,22.6116638752486,7.41878088275079,18.3678388827328,12.6115377536383,21.0354583741811,627.239593410317,3498,0.928570480702086,0.783784110396281
1,18.3871239604235,24.7812280034493,9.05345261643904,20.5046283679768,13.9108207377686,21.0354583741811,627.239593410317,3511,0.928570480702086,0.866666273347219
1,17.8155444407151,24.2872123595173,8.21797820315073,20.0540168071341,13.1223633774043,21.0354583741811,627.239593410317,6346,0.928570480702086,0.866666273347219
1,19.316768768509,26.1526114659009,9.90757917043938,21.5377453026739,14.5086577385242,21.0354583741811,627.239593410317,6432,0.928570480702086,0.866666273347219
1,16.9682465803279,22.9709578822082,8.80567494403858,19.7218174633986,13.7101500423064,21.0354583741811,627.239593410317,1107,0.928570480702086,0.783784110396281
1,16.3571125514288,20.8710738056707,6.66185474054531,17.7530258561534,13.1223633774043,21.0354583741811,627.239593410317,1180,0.928570480702086,0.736842881919617
1,17.8759535685107,24.4270836619959,9.87750285556413,19.2623556824457,13.1223633774043,21.0354583741811,627.239593410317,3280,0.928570480702086,0.866666273347219
1,17.3270559967953,23.157388685691,5.37989735354046,17.0237702303693,11.5129254649702,21.0354583741811,627.239593410317,3632,0.928570480702086,0.840908067288761
1,17.3240664579469,23.7324007705973,5.82304589548302,18.7287829000937,12.2060726455302,21.0354583741811,627.239593410317,5535,0.928570480702086,0.976186182918806
1,16.6947090152623,23.1264150276243,6.64898455002478,19.8825231113076,13.7101500423064,21.0354583741811,627.239593410317,912,0.928570480702086,0.597828239571013
1,16.5755204979972,21.9449564465425,9.93687397155376,19.0410905511204,13.4588356140255,21.0354583741811,627.239593410317,5840,0.928570480702086,0.826085642744784
1,17.2100189514756,22.2179466995825,5.01727983681492,17.0801624854691,11.5129254649702,21.0354583741811,627.239593410317,5221,0.928570480702086,0.840908067288761
1,16.4401791501274,22.617424450698,7.31654817718298,18.1805309019459,11.5129254649702,21.0354583741811,627.239593410317,3261,0.928570480702086,0.976186182918806
1,17.9837249687528,24.8424803368001,11.6343906022514,20.8955370578869,13.9108207377686,21.0354583741811,627.239593410317,5609,0.928570480702086,0.865305839032383
1,16.403274593192,21.5398205362831,8.19973896063079,17.5921490261842,11.5129254649702,21.0354583741811,627.239593410317,4372,0.928570480702086,0.923067138587246
1,16.5433633863627,21.2180096721621,7.24208235925696,15.5938470068602,11.4438390546822,21.0354583741811,627.239593410317,2166,0.928570480702086,0.736842881919617
1,16.9290258671746,21.6116320588516,8.12474302038557,17.7020106061613,12.2060726455302,21.0354583741811,627.239593410317,2962,0.928570480702086,0.783784110396281
1,16.7599495371307,22.8373170436846,7.32974968904151,18.4761722136571,12.2060726455302,21.0354583741811,627.239593410317,2174,0.928570480702086,0.865305839032383
1,17.0423545524817,23.065970493718,10.8421071298933,19.4283466509176,12.6115377536383,21.0354583741811,627.239593410317,3135,0.928570480702086,0.826085642744784
1,16.4896592073908,23.0557514141904,12.5896874312448,19.8521253193211,13.4588356140255,21.0354583741811,627.239593410317,1798,0.928570480702086,0.826085642744784
1,17.86206445635,24.0849301332268,8.26410576372896,19.3735348151336,12.6115377536383,21.0354583741811,627.239593410317,5163,0.928570480702086,0.866666273347219
1,17.6332228839212,23.7861297616776,8.44677072711969,19.2707803899557,12.8992198260901,21.0354583741811,627.239593410317,2524,0.928570480702086,0.865305839032383
1,16.9510047738934,23.1156885703158,8.65137437288226,18.3500758595848,11.5129254649702,21.0354583741811,627.239593410317,3500,0.928570480702086,0.866666273347219
0,16.8112428315183,22.9969669638947,7.29709100516042,18.0679693632801,11.5129254649702,21.0354583741811,627.239593410317,4496,0.928570480702086,0.865305839032383
1,16.4827387645462,23.6418787775708,11.5268382320235,18.8248049534577,11.5129254649702,21.0354583741811,627.239593410317,2077,0.928570480702086,0.865305839032383
1,17.3270559967953,23.4222278514369,8.22710823434815,19.4222496850816,13.1223633774043,21.0354583741811,627.239593410317,6421,0.928570480702086,0.865305839032383
1,16.5433633863627,23.5294081708128,11.3835454434682,19.7057255721779,12.6115377536383,21.0354583741811,627.239593410317,4374,0.928570480702086,0.865305839032383
1,16.5368059858165,20.5697949256908,5.26785815906333,17.9957269592603,14.0778748224318,21.0354583741811,627.239593410317,2198,0.928570480702086,0.783784110396281
1,17.6741327866653,23.8376565487912,9.34583234141334,19.2654496950566,13.1223633774043,21.0354583741811,627.239593410317,5895,0.928570480702086,0.865305839032383
1,16.6487239020205,20.7247302331946,7.24921505711439,15.8470740193996,11.5129254649702,21.0354583741811,627.239593410317,3874,0.928570480702086,0.865305839032383
1,16.5368059858165,22.57826292463,8.52833093582669,17.8726550308637,12.2060726455302,21.0354583741811,627.239593410317,4237,0.928570480702086,0.866666273347219
1,16.3412392022725,22.3614863683338,9.89842475819367,16.2205619825028,11.4438390546822,21.0354583741811,627.239593410317,4569,0.928570480702086,0.866666273347219
1,17.3028856358675,23.6054821393365,7.32712329225929,16.8243071208475,10.5966347330961,21.0354583741811,627.239593410317,4239,0.928570480702086,0.865305839032383
1,16.3412392022725,22.2197080477323,4.76217393479776,16.3913237664399,11.4438390546822,21.0354583741811,627.239593410317,2070,0.928570480702086,0.840908067288761
1,16.6890751975441,22.7917390967154,6.23832462503951,19.6641232688882,13.7101500423064,21.0354583741811,627.239593410317,1922,0.928570480702086,0.597828239571013
0,16.9466474685245,22.3948303145269,7.4205789054108,18.5933390953354,12.6115377536383,21.0354583741811,627.239593410317,4541,0.928570480702086,0.783784110396281
1,17.281246460764,24.011692893736,10.7120148841361,21.2342914407151,13.9978321147582,21.0354583741811,627.239593410317,6365,0.928570480702086,0.865305839032383
1,18.0711232677825,25.0156283218701,11.7691478296037,21.2580032807587,13.7101500423064,21.0354583741811,627.239593410317,6524,0.928570480702086,0.865305839032383
1,17.1618997031314,23.0321083175918,8.60079877527103,19.242023230516,13.1223633774043,21.0354583741811,627.239593410317,4259,0.928570480702086,0.783784110396281
1,17.9990862539143,24.0783503227209,9.04805670891874,19.3566211502495,12.8992198260901,21.0354583741811,627.239593410317,4881,0.928570480702086,0.866666273347219
1,17.5650146338946,24.0124473690435,9.29999824390672,18.8891644687283,11.5129254649702,21.0354583741811,627.239593410317,3986,0.928570480702086,0.866666273347219
1,16.9510047738934,21.9405636821727,8.52535975408263,16.9183917470353,11.4438390546822,21.0354583741811,627.239593410317,2925,0.928570480702086,0.923067138587246
0,17.9263844221376,24.108781918118,2.56494935746154,2.30258509299405,11.4438390546822,21.0354583741811,627.239593410317,1906,0.928570480702086,0.866666273347219
1,16.6777114388937,22.7061441057286,12.115830601004,19.7921304666116,13.4588356140255,21.0354583741811,627.239593410317,5841,0.928570480702086,0.826085642744784
1,16.4255803507063,22.3605525803571,7.00033446027523,16.1917177908289,11.5129254649702,21.0354583741811,627.239593410317,2492,0.928570480702086,0.783784110396281
1,16.3649557288898,22.7871800665592,7.6226639513236,19.1802615238543,12.6115377536383,21.0354583741811,627.239593410317,1277,0.928570480702086,0.976186182918806
1,16.3957273875566,22.0555622541463,8.98956900480703,17.0471446489311,11.4438390546822,21.0354583741811,627.239593410317,4682,0.928570480702086,0.866666273347219
1,16.7493674278002,21.9101611081599,5.71702770140622,18.5070969438592,13.4588356140255,21.0354583741811,627.239593410317,3384,0.928570480702086,0.597828239571013
1,16.5498780673839,21.3005677282063,5.10594547390058,17.1463927657114,11.5129254649702,21.0354583741811,627.239593410317,3091,0.928570480702086,0.840908067288761
1,17.2397732125574,21.8691311197369,4.20469261939097,17.2756684324499,12.6115377536383,21.0354583741811,627.239593410317,2558,0.928570480702086,0.865305839032383
0,16.4545678875795,23.2567298565077,1.09861228866811,1.94591014905531,11.4438390546822,21.0354583741811,627.239593410317,6108,0.928570480702086,0.866666273347219
1,16.666217059468,23.1543969955596,8.47177732788576,19.6204768379548,12.6115377536383,21.0354583741811,627.239593410317,3366,0.928570480702086,0.865305839032383
1,17.4841873047607,21.9153724580685,5.2257466737132,18.1810012239981,13.4588356140255,21.0354583741811,627.239593410317,3279,0.928570480702086,0.840908067288761
1,17.1150442858499,23.5750384112065,6.7900972355139,19.8785792309317,13.4588356140255,21.0354583741811,627.239593410317,2948,0.928570480702086,0.865305839032383
1,16.5235607590665,22.8818135081551,6.87212810133899,18.4439772605028,12.2060726455302,21.0354583741811,627.239593410317,2569,0.928570480702086,0.865305839032383
1,16.5235607590665,23.0237220815499,7.91059061225648,19.305212454878,12.6115377536383,21.0354583741811,627.239593410317,3364,0.928570480702086,0.866666273347219
1,16.4329063907984,21.4031447607045,6.88243747099785,17.4437903899493,11.5129254649702,21.0354583741811,627.239593410317,3662,0.928570480702086,0.783784110396281
1,17.1793521530827,23.6097729485969,6.31896811374643,18.5144260636379,12.2060726455302,21.0354583741811,627.239593410317,3510,0.928570480702086,0.976186182918806
1,16.4107652649211,16.8390222846664,5.54517744447956,16.8243564706636,12.6115377536383,21.0354583741811,627.239593410317,504,0.928570480702086,0.976186182918806
1,17.4609604541509,23.5397633278734,8.16961956172385,20.518399239877,12.8992198260901,21.0354583741811,627.239593410317,2981,0.928570480702086,0.866666273347219
1,16.4965320866786,22.4326891190698,6.32793678372919,18.7508186754405,13.1223633774043,21.0354583741811,627.239593410317,1455,0.928570480702086,0.783784110396281
1,17.2718272388475,23.5252300239914,8.78232285939751,18.5397784705793,12.2060726455302,21.0354583741811,627.239593410317,4238,0.928570480702086,0.866666273347219
1,17.4318193192434,23.5206731831661,5.39362754635236,17.7247496920158,11.5129254649702,21.0354583741811,627.239593410317,2407,0.928570480702086,0.840908067288761
1,16.5691712703185,22.6143521821823,9.88852618739597,17.2412054112268,11.4438390546822,21.0354583741811,627.239593410317,3383,0.928570480702086,0.866666273347219
1,16.5563505818895,23.2659807337389,7.32974968904151,18.7508689918951,12.2060726455302,21.0354583741811,627.239593410317,2387,0.928570480702086,0.865305839032383
1,16.4896592073908,22.5623416389147,8.47428569040496,17.6959809748793,12.2060726455302,21.0354583741811,627.239593410317,2550,0.928570480702086,0.866666273347219
1,16.7807836240336,23.8604114837735,11.7438308154343,19.4246782776189,12.2060726455302,21.0354583741811,627.239593410317,4969,0.928570480702086,0.865305839032383
1,16.8742176306797,23.2696793732801,6.85751406254539,20.4077451751714,14.28551418721,21.0354583741811,627.239593410317,2643,0.928570480702086,0.597828239571013
1,16.3412392022725,23.0636137307597,7.43779512167193,19.278134006102,12.8992198260901,21.0354583741811,627.239593410317,2468,0.928570480702086,0.865305839032383
1,17.1548325359083,22.7515115785649,8.00936307663004,19.0356825823685,13.1223633774043,21.0354583741811,627.239593410317,4618,0.928570480702086,0.783784110396281
1,16.770420836998,22.7501741084179,9.02220192986066,17.1716408362571,11.5129254649702,21.0354583741811,627.239593410317,4667,0.928570480702086,0.866666273347219
1,16.5563505818895,22.7743987158247,5.88332238848828,18.9388076483798,12.6115377536383,21.0354583741811,627.239593410317,2687,0.928570480702086,0.976186182918806
1,17.382222378104,23.8428861842962,7.60589000105312,19.6190599331417,13.1223633774043,21.0354583741811,627.239593410317,4220,0.928570480702086,0.866666273347219
1,16.4182002434087,22.797540537462,7.21303165983487,18.5142894771169,12.6115377536383,21.0354583741811,627.239593410317,1675,0.928570480702086,0.865305839032383
1,17.3850432544456,23.4742269482725,8.93141980519298,20.095518681323,13.7101500423064,21.0354583741811,627.239593410317,3943,0.928570480702086,0.866666273347219
