"subscribers","video_views","uploads","video_views_for_the_last_30_days","subscribers_for_last_30_days","Population","Aggregated_GDP","channel_lifetime","avg_earnings"
-0.297597521486125,-0.205473582048716,-2.32995288900273,0,0,-1.78541506099794,0.780787020214854,0,-0.51330085535103
-0.335832636134336,-0.213353260280681,0.014253017714278,-0.0439254916934632,0,-1.78541506099794,0.780787020214854,0.287503720555174,-0.459283465926383
0.041613310370036,0.162806995870665,0.316623187633111,0.0761255991645116,0,-1.78541506099794,0.780787020214854,-0.428709667992779,-0.4192785692752
-0.822473134636947,0.303583439963123,-1.67020693311328,-3.87550838265855,0,-0.238340991306444,-1.23668938311117,-1.85029439023088,-0.51330098838232
1.63143143752495,0.571234885891491,-0.698476390885858,0.526863200469101,0.0279151516787248,-5.50451849182765,-0.354248364465616,1.7052618351964,0.124485123166677
-0.565868664428011,-0.19213929557871,0.472266241290216,0.25384211545342,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.656133585720549,-0.317594908875153
0.392172892747559,0.36403704137148,0.175174142090098,0.856879017914299,0.996812073241472,-0.0403906948863686,-0.934016102967584,-1.67937258423725,2.13368057380329
-0.653093741605493,0.169143908703594,0.129087667421768,0.473858476232979,0,-0.0403906948863686,-0.934016102967584,-1.14173421687667,-0.00598105070051551
-0.495706555761161,-0.350299023275096,0.0941323104218564,-0.0711474528005514,0,-0.0403906948863686,-0.934016102967584,-1.02119607757519,-0.465280107153598
1.46621036029973,0.620046612862205,0.623321779742112,1.0337117297757,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.331768942205345,5.17634495075205
-0.653093741605493,0.280710286509105,-0.183669660498458,0.526793614146207,0,-0.0403906948863686,-0.934016102967584,0.212884872416162,0.124471478931803
-0.971343490964695,-0.141392157628554,-0.0265154790248195,0.10482569920288,0,-0.0403906948863686,-0.934016102967584,0.173343260581814,-0.411746951624636
-0.954301611485824,-0.116278405391103,-0.750157546034684,0.21834449351644,0,-0.0403906948863686,-0.934016102967584,-0.0262781023883638,-0.346520686808477
-0.713204276205604,0.268302467730181,0.282529483816655,0.4088865176106,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.340697693264714,-0.129243068554126
-0.28499717962377,0.108611182718123,0.510513640136552,0.146399635374927,0,-0.0403906948863686,-0.934016102967584,0.226915766938027,-0.390093550879266
-0.854704921844885,0.130227436009758,-0.0904115901452307,0.284056000453586,0,-0.0403906948863686,-0.934016102967584,0.861494860086036,-0.288703241529014
-0.223044583378134,-0.272757812442696,0.92492810004107,-0.00911835560908143,0,-0.0403906948863686,-0.934016102967584,-1.00142527165802,-0.450517045019703
-0.954301611485824,-0.155112309298299,0.328130725080074,0.0870259914493146,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.273732060319446,-0.41901932881259
-0.954301611485824,-0.0529042707590327,1.54074451532249,-0.0150542881973756,0,-0.0403906948863686,-0.934016102967584,0.320029885128589,-0.452106598382549
-0.580170671206602,0.38459346768571,-0.200283511417347,0.501135532868046,0,-0.0403906948863686,-0.934016102967584,0.857668252489163,0.0591428823540872
-0.127375880995437,0.360325868138476,0.266300599601142,0.326342895730952,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.137628256344338,-0.245144021693099
-0.00220986895271965,0.170236565143896,0.804253588056709,-0.28744510362607,0,-0.0403906948863686,-0.934016102967584,0.327045332389522,-0.494437837079784
-0.713204276205604,-0.11497840888383,0.19506079052232,-0.133388729413959,0,-0.0403906948863686,-0.934016102967584,-0.633433174425453,-0.476604822099192
0.0952051659810587,0.109946676396376,0.603433788325153,0.426218890398198,0.588063192381668,-0.0403906948863686,-0.934016102967584,-0.577947364270803,-0.100208136741807
-0.481935896348495,-0.303984463621134,0.455666418801801,0.130671419124249,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.262630771175503,-0.397393216536968
-1.07643175164571,-0.36421533136487,-1.52091012741876,0,0,-0.0403906948863686,-0.934016102967584,0.587892416909658,-0.51330085535103
-0.24761891506881,-0.179809875294281,0.546503446919113,0.247786861553664,0.0279151516787248,-0.0403906948863686,-0.934016102967584,1.53944217266526,-0.32471719947949
-0.988516969271349,-0.454788371252749,0.78432897922113,0.121965642137853,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.0272944039678499,-0.404460930201808
-0.728489246266281,-0.392080893831825,-2.32995288900273,0,0,-0.0403906948863686,-0.934016102967584,0,-0.51330085535103
-0.988516969271349,-1.63221732119361,-0.770907330049009,-1.12123374954009,0,-0.0403906948863686,-0.934016102967584,-0.443378330447457,-0.512786399475098
-0.806530740994734,-0.0844119792264723,0.85808318304718,-0.14090331115977,0,-0.0403906948863686,-0.934016102967584,0.0496162816162723,-0.477778226298374
-1.0232669636096,-0.745320828525577,-0.0387304349964039,-0.380908835495671,0,-0.0403906948863686,-0.934016102967584,-0.510981731325536,-0.500707363004483
1.35484286863746,0.603067185380018,0.104674865349617,0.600486427691176,0.471821971362021,-0.0403906948863686,-0.934016102967584,-0.584962811531736,0.363634449924387
-0.667969746164926,-0.00499912614048936,0.739776124538351,0.173776610016911,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.38189337461136,-0.375541974385921
-0.0244495981802639,0.363239490710861,-0.109386858779007,0.564035894140866,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.538784286083129,0.233338828993122
-0.387857333348095,-0.232766586278265,0.798057490103264,0.480235770248012,0.588063192381668,-0.0403906948863686,-0.934016102967584,-0.723358452951955,0.00849548250102093
-0.523506347610436,0.183592082635761,0.813825646277826,0.458928017486726,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.726925826262689,-0.0419472538289322
-0.774984759740584,-0.173393929594847,0.304744375913395,0.00316816740299372,0,-0.0403906948863686,-0.934016102967584,-0.378963769233438,-0.447092342066277
-1.05856856814218,-0.114678476207086,0.447565059208095,-0.223083528379238,0,-0.0403906948863686,-0.934016102967584,0.420797218512896,-0.488393441030509
-0.954301611485824,-0.372090419935052,0.240873857917047,0.197084516844762,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.623866655433272,-0.361031330597199
2.65871182182239,0.784837874960931,0.561403355741922,0.733732969547965,0,-0.0403906948863686,-0.934016102967584,0.221175855542719,-0.51330085535103
-0.40105591445805,-0.212296857267831,0.36064105445168,0.197772603000599,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.0192626551274311,-0.361004042127451
-0.698023641224551,-0.109160473339622,0.721978569299893,0.180654766031322,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.2871251869085,-0.368474260721081
-0.186684846154713,-0.316058609848192,0.318289304633366,1.34020296695408,0.0279151516787248,-0.0403906948863686,-0.934016102967584,1.26839080122014,-0.51330085535103
-0.682945926593822,0.177782870246707,-0.208300868905269,0.357849657381064,0,-0.0403906948863686,-0.934016102967584,1.07004497411558,-0.208734380931271
1.80003222177731,0.43977318855471,0.753283623523946,0.448465865043226,0.307989172030197,-0.0403906948863686,-0.934016102967584,1.5834481600293,-0.0568262919592578
1.77529387560303,0.113603582010114,0.376826114699494,0.217426135601199,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.116203380914866,-0.3465616195131
0.828323438586565,0.285239101326351,0.690696550121678,0.64371797174203,0.958300908532333,-0.0403906948863686,-0.934016102967584,0.0738514630631309,0.537939550442415
-0.348725161454973,0.0854768231512683,-0.515682754951538,0.313286232415609,0,-0.0403906948863686,-0.934016102967584,0.310463366136408,-0.259647843364384
1.75027725198239,-0.148923997669587,-0.00125290405334307,0.081397274385014,0,-0.0403906948863686,-0.934016102967584,0.0260188681022258,-0.419148949043895
0.645864832570381,0.119657929966148,0.719936555739177,0.343752575573229,0.307989172030197,-0.0403906948863686,-0.934016102967584,0.332147475852019,-0.223449688243106
-0.854704921844885,-0.489431316546294,0.652952603807115,-0.214204227076021,0,-0.0403906948863686,-0.934016102967584,1.19058311341706,-0.48742470035444
0.335867242547782,0.119017043560389,0.307607619180946,0.0948892925523639,0,-0.0403906948863686,-0.934016102967584,-0.259701165797581,-0.411999369969809
-0.806530740994734,-0.0728399439406309,0.31214299573648,0.298068858415224,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.580498436002051,-0.274240352562352
-1.09443957788544,0.175528759439508,0.280693015028154,0.782656366930979,0.814182331252891,-0.0403906948863686,-0.934016102967584,-0.919790976258072,1.41053612547018
0.157855911467874,0.202010490025536,0.610893086337754,0.539476962523298,0.471821971362021,-0.0403906948863686,-0.934016102967584,0.000508150789743031,0.160690100405393
0.073923143388358,-0.507505529439457,-0.244787251931408,0.0558794640285921,0,-0.0403906948863686,-0.934016102967584,0.443119096161319,-0.433366241782822
1.15367038144407,0.655159640724469,-0.787274968167814,0.709930487850858,0.307989172030197,-0.0403906948863686,-0.934016102967584,1.51584475915122,0.892055200250216
-0.728489246266281,-0.229294369543064,0.83655115813856,-0.43716278526442,0,-0.0403906948863686,-0.934016102967584,-1.08561063878921,-0.503429387861888
0.0307382061103132,-0.525110233890793,-0.368169057965903,0.172141856373655,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.407663326209981,-0.375596551325418
-0.822473134636947,-0.0261083800853275,0.840865656173945,0.402161331938168,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.117857450427164,-0.143528582467423
-0.971343490964695,-0.768740741686899,0.0404995566953023,-0.420340266467325,0,-0.0403906948863686,-0.934016102967584,0.916980670240686,-0.502678954943807
-0.937389329302493,-0.061846919126529,-0.112051849149314,0.285704575563898,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-1.13599430548136,-0.288607731884894
1.03890372144924,0.335707935455596,1.12489203824066,0.199777878871914,0,-0.0403906948863686,-0.934016102967584,0.245411036989577,-0.360928998835643
-0.854704921844885,-0.485499549699907,0.0801183523946921,0.35701834587182,0.307989172030197,-0.0403906948863686,-0.934016102967584,-0.449756009775577,-0.208802602105642
-1.05856856814218,0.44208224921263,-0.292496745895531,0.562844586466794,0.0279151516787248,-0.0403906948863686,-0.934016102967584,0.332147475852019,0.233113699117697
0.0845896117466645,-0.19681287530642,0.889043530957123,0.237258027443222,0.0279151516787248,-0.0403906948863686,-0.934016102967584,-0.132147579235167,-0.332037331489504
0.55301074552082,0.411125681213916,0.422133247145776,0.248550384709757,0,-1.48636461000668,0.695978507625923,0.341076226911388,-0.324683088892305
-0.565868664428011,0.0756188142297488,0.905150307489477,0.358122601685704,0.0279151516787248,-1.48636461000668,0.695978507625923,0.994150590110946,-0.20871391457896
2.82304676442355,0.705190937957802,-0.298364778115603,0.518359754773531,0.0279151516787248,-1.48636461000668,0.695978507625923,1.42783278442315,0.102667991602816
0.364198254843755,0.0922000364059366,-2.32995288900273,0,-4.62401363258932,-1.48636461000668,0.695978507625923,0.0591828006084533,-0.51330085535103
-0.887410722885178,-0.146205002690127,0.751664735495039,0.127438793248093,0,-1.48636461000668,0.695978507625923,1.05346300786247,-0.39748190406365
-1.00582409466734,0.0632557509693597,0.673048750550428,-0.00818411157495668,0,-1.48636461000668,0.695978507625923,0.675266623704912,-0.45026462667453
-1.07643175164571,-0.175427003995799,0.137331546743229,-0.155279416783872,0,-1.48636461000668,0.695978507625923,-0.635346478223889,-0.479913549056188
0.888433973186668,0.327981585914967,-0.529271427209286,0.359495552247052,0,-1.48636461000668,0.695978507625923,0.493502762853472,-0.201789465380298
1.48329588138399,0.87145064018788,0.104674865349617,0.786083211883863,0.588063192381668,-1.48636461000668,0.695978507625923,1.51010484775591,1.4378245952186
-0.838530636811029,-0.51927215107908,0.1694078528789,0.346612313938739,0.0279151516787248,-1.48636461000668,0.695978507625923,1.60003012628241,-0.223238202602556
-0.920604688201054,0.0270162656317329,0.419406520942721,-0.288858329150988,0.0279151516787248,-1.48636461000668,0.695978507625923,-0.507792891661476,-0.494553813076215
-0.0133019337891247,0.000581342407700765,-2.32995288900273,0,0,-1.48636461000668,0.695978507625923,1.62681637946052,-0.51330085535103
-0.728489246266281,-0.233495703013595,0.236402298083128,-0.291363289547866,0,-1.48636461000668,0.695978507625923,0.545799733344062,-0.494758476599328
1.07327773480035,0.588309765128687,-0.441066579529996,0.692251083551709,0.307989172030197,-1.48636461000668,0.695978507625923,0.469905349339425,0.782901321256538
0.491837219875447,0.433319110159693,1.39637779561111,0.22208580719572,0,-1.48636461000668,0.695978507625923,1.42145510509503,-0.339541660670319
0.147535918984136,0.144666726046294,-1.28673192211791,-2.97492460902521,-4.06386559188638,-2.03943361808873,-0.804103436186326,-0.791599621762846,-0.513300845117854
-0.297597521486125,0.0197764779624838,0.78354671585317,0.387612492155722,0.678226888180862,-2.03943361808873,-0.804103436186326,-0.213781874635112,-0.16533206979641
1.93832902625405,0.384955002489689,0.478235898231657,0.292319859096131,0.307989172030197,-2.03943361808873,-0.804103436186326,-0.0492377479695983,-0.281403575871312
-0.297597521486125,-0.305793858329374,-0.543380863320431,0.0404337733775888,0.0279151516787248,1.51710184602219,-1.08699555273333,-1.04160465142518,-0.433680059184928
-0.937389329302493,0.536399224518,-0.316551745249626,0.352939812429853,0,-1.23158527050852,-1.05233120194424,0.564295003395612,-0.215938536944854
-0.903945775928512,0.291251304678485,0.948331681971347,0.578746872410982,0.0279151516787248,-1.23158527050852,-1.05233120194424,1.41252635403566,0.283979406728751
1.71477437550167,0.659814782060717,-0.199152293234807,0.67925512364677,0.678226888180862,-1.23158527050852,-1.05233120194424,1.71865496178546,0.721502264322595
1.03890372144924,0.491380102673389,-0.52651327776731,0.743074871451085,0.471821971362021,-1.23158527050852,-1.05233120194424,-0.00714506440400179,1.11036295823757
-0.523506347610436,0.0526381087127168,-0.532050393070343,0.268483654077651,0.0279151516787248,-1.23158527050852,-1.05233120194424,0.604474383162772,-0.303200241082862
0.62926808099632,0.233370900497235,0.204237869374636,0.0603484956948344,0,-1.23158527050852,-1.05233120194424,0.303447918875476,-0.426448614701597
-1.0232669636096,-0.545199582908467,-0.293955010093875,0.661705155840351,1.12213370786416,-1.23158527050852,-1.05233120194424,-0.641086389619198,0.624819216003945
1.17332253632767,0.581300681222358,-0.507763928700171,0.445494831393338,0.0279151516787248,-1.23158527050852,-1.05233120194424,0.47436972486911,-0.0639895152682179
0.711040321430136,0.417671897930162,0.0369476523475301,0.515068670616321,0.307989172030197,-1.23158527050852,-1.05233120194424,0.851290573161043,0.0885120979208235
0.482959146649992,0.390710198125878,-0.492419573950854,0.628773507317851,0.471821971362021,-1.23158527050852,-1.05233120194424,-0.819661410806577,0.472658708686759
0.00882714818899159,-0.309573525808606,-0.0723664492215418,0.6116386394442,1.14821123308461,-1.23158527050852,-1.05233120194424,0.842999590034486,0.407111804351056
1.85350692542004,0.580003385618655,-2.32995288900273,-2.82417064187649,-3.69362787573571,-2.46462026870214,-0.973698914607741,1.62554084359489,-0.513300631585578
-0.954301611485824,-0.320385462898416,0.348847250519206,0.27986404390149,0.471821971362021,-2.11134369638253,-1.06553638699494,-0.785221942434725,-0.295764133076417
-0.713204276205604,-0.362454562856813,-0.0491032682208572,-0.031110708926304,0.0279151516787248,-2.11134369638253,-1.06553638699494,-0.424883060395907,-0.456213513079686
-0.638316581659935,-0.0536089542092317,0.109102308217325,0.20772507662456,0.0279151516787248,-0.660765522562074,-1.17107252685469,-0.387254752359995,-0.353786241878994
-0.580170671206602,-0.126656036528982,0.819409049497796,0.12997647931186,0.0279151516787248,-0.660765522562074,-1.17107252685469,-1.11048358816888,-0.397413682889279
1.84387940220506,0.2336267333004,-0.0112865283834185,0.136396506389654,0.307989172030197,-2.93031238933284,-1.12827403761256,0.427812665773829,-0.39722266360104
-0.937389329302493,-0.470658642338667,-0.43458762242256,0.0189152282705967,0,-3.05948186920713,0.745609874483263,-0.967623571218977,-0.442432835856734
-0.495706555761161,0.0728164639385612,-0.962573955061473,-2.33451943955814,-4.06386559188638,-0.994412646920969,0.532472456286253,1.46354778866063,-0.513298331167578
-0.971343490964695,-0.549439155399174,-0.115635441706254,0.112115900599361,0.0279151516787248,-0.994412646920969,0.532472456286253,-0.47526672708806,-0.404733814899293
0.228785297834077,0.157586831916471,-1.03150734702044,-2.34827027185524,-3.69362787573571,-0.994412646920969,0.532472456286253,-1.55373230147327,-0.513298467609927
-0.743879995507919,-0.290263941906617,-0.340626411380535,-0.115047162315411,0,-0.994412646920969,0.532472456286253,1.40168429917786,-0.473575801957117
-0.235297806603709,0.219082115068301,0.367976182053969,0.217748697262743,0.0279151516787248,-0.994412646920969,0.532472456286253,0.499880442181593,-0.346547975278226
0.073923143388358,-0.403294127725063,-0.392171267720178,0.102802694794265,0.0279151516787248,-0.816735445479295,0.998117953228264,-0.0817639125430138,-0.411801528564133
-0.427690417106169,0.403727511495668,0.503879024084161,0.808297926682548,0.915728791045318,-0.816735445479295,0.998117953228264,-1.90450466451991,1.63566600089464
-0.682945926593822,-1.34304039250911,-1.03150734702044,-1.43598509218664,-1.31753148307606,-0.816735445479295,0.998117953228264,-0.445929402178705,-0.513170416465633
0.137167814473451,-0.582671659192214,-2.32995288900273,0,-3.97370189608718,-0.816735445479295,0.998117953228264,-0.0639064104242759,-0.51330085535103
-0.0356534223267005,-0.26985697400524,0.340334807977235,-0.277828005367782,0,-0.816735445479295,0.998117953228264,0.346816138306696,-0.493639649339643
0.297522251444449,0.717577363491976,0.606232919646868,0.855435868947869,0.86813721273314,-0.816735445479295,0.998117953228264,-1.47975122126707,2.12003633892908
2.33917543407641,0.622686622221516,2.29328408403025,0.740828212982855,0.678226888180862,1.49837409887082,-1.22902847269854,0.818764408587627,1.08989660592626
-0.623636961434554,0.0411194028462318,1.87734690942756,0.225148696678705,0.0279151516787248,1.49837409887082,-1.22902847269854,1.1924964172155,-0.339405218321577
-0.310269660555625,0.101451255922505,-0.487443670810734,0.408848601824615,0.471821971362021,1.49837409887082,-1.22902847269854,-1.06456429700641,-0.129249890671563
-0.903945775928512,-0.356376683243103,-2.32995288900273,0,0,1.49837409887082,-1.22902847269854,-1.01035402271739,-0.51330085535103
-0.427690417106169,0.194806804484404,1.31849553708171,0.487105412049297,0.307989172030197,1.49837409887082,-1.22902847269854,0.332147475852019,0.0230607032292397
0.925194386816828,0.442577670584186,2.12585334253853,0.740990739226484,0.751895991713493,1.49837409887082,-1.22902847269854,1.32897875483728,1.09671872336336
0.419800010627298,0.0401098654723493,0.401725536078252,0.374887675589899,0.471821971362021,1.49837409887082,-1.22902847269854,-0.24694580714134,-0.180067843460556
3.49138582020706,0.981441219118477,1.00363002383422,0.86934985284286,0.996812073241472,1.49837409887082,-1.22902847269854,-0.238654824014783,2.2837671574196
2.22021903838982,0.767097513495658,0.695998963481267,0.765076420664217,0.678226888180862,1.49837409887082,-1.22902847269854,1.56941726550743,1.26727165929098
-0.551658044898075,-0.00807839499441491,-0.721073126041609,0.468001377614674,0.471821971362021,1.49837409887082,-1.22902847269854,-1.01290509444863,-0.0203688963753696
5.55887347184654,1.57645762554663,1.31812901183862,1.10841750663605,1.23837492888381,1.49837409887082,-1.22902847269854,1.62426530772927,7.34577829575138
3.15162609291728,1.22318130750858,1.78452435028256,1.03680466378693,0.996812073241472,1.49837409887082,-1.22902847269854,1.29964142992793,5.2582103599973
0.335867242547782,0.196000493240387,0.912395502608931,0.688204079275512,0.915728791045318,1.49837409887082,-1.22902847269854,-1.771848934495,0.762434968945224
1.60473298495692,0.465316210655574,0.768195696405967,0.524339699693011,0.588063192381668,1.49837409887082,-1.22902847269854,1.73396139217295,0.117253678683346
-1.0232669636096,-0.715098051657851,0.123016831141299,0.232617325690989,0.678226888180862,1.49837409887082,-1.22902847269854,-1.72529187539971,-0.332248817130054
2.35456618331804,0.82778493028459,1.30705457498045,0.581882668512607,0.678226888180862,1.49837409887082,-1.22902847269854,-0.385979216494371,0.291442803204944
4.59733787720517,1.3889634321695,1.96558292715673,1.05902482994258,0.958300908532333,1.49837409887082,-1.22902847269854,1.50245163256216,5.83126822471411
1.13384301930277,0.276889164989065,-0.349014273604833,0.0638644714724124,0.0279151516787248,1.49837409887082,-1.22902847269854,-0.161484904144522,-0.426373571409789
1.12719442125829,0.526375638890454,-0.185842004432525,0.458411656741609,0.307989172030197,1.49837409887082,-1.22902847269854,1.05218747199684,-0.0420086528858661
1.18632815461749,0.325109194734597,0.0710130289547706,0.390234547657238,0.0279151516787248,1.49837409887082,-1.22902847269854,-0.847723199850308,-0.158271178249007
-0.272467825979481,0.263450301810851,0.118277882474764,0.725392049878453,0.915728791045318,1.49837409887082,-1.22902847269854,-1.89621368139335,0.987564844369683
-0.537537652132038,-0.249161420954396,1.32891568655458,0.530680975813897,0.814182331252891,1.49837409887082,-1.22902847269854,1.24670669150453,0.131928053290559
0.873557968627235,-0.130716300533143,-0.482534115024964,0.076913879207426,0.0279151516787248,1.49837409887082,-1.22902847269854,0.851928341093855,-0.419258102922889
-0.838530636811029,0.0426092662575238,0.364082305936952,0.331543811986888,0.0279151516787248,1.49837409887082,-1.22902847269854,-0.3980968072178,-0.237960332031828
2.59424486195165,1.00801740606663,1.95396037106257,0.959807786698692,0.996812073241472,1.49837409887082,-1.22902847269854,1.09938229902494,3.62090217509215
-0.920604688201054,-0.42494195210254,0.689283069580505,0.195389742831083,0.0279151516787248,1.49837409887082,-1.22902847269854,0.310463366136408,-0.36109955177157
-0.609053601706055,-0.564569378830082,0.336663155614362,-0.267025845652186,0,1.49837409887082,-1.22902847269854,-1.09645269364701,-0.492698197133322
0.0307382061103132,0.687809878865993,1.66500208177875,0.897491669548918,0.588063192381668,1.49837409887082,-1.22902847269854,1.41699072956535,2.64533938158616
0.248642165370299,-0.393784339903799,0.661668722267343,0.220812179812859,0.307989172030197,1.49837409887082,-1.22902847269854,-0.588789419128608,-0.346418355046921
2.40386301339969,0.743477542160133,0.786588189870546,0.720646874920106,0.751895991713493,1.49837409887082,-1.22902847269854,1.34683625695602,0.960276374621264
-0.127375880995437,0.138016352649817,0.368943250840482,0.39995646923933,0.307989172030197,1.49837409887082,-1.22902847269854,-1.09135055018452,-0.143740068107973
-0.427690417106169,0.0912317639863723,1.95182150350332,0.265806049387375,0.0279151516787248,1.49837409887082,-1.22902847269854,-0.148729545488281,-0.310165622986146
0.500679992517742,0.23722460320947,1.66223270014284,0.620293684778714,0.471821971362021,1.49837409887082,-1.22902847269854,-0.47845556675212,0.436460553565481
-0.728489246266281,0.232790744887568,2.30571139034083,0.718357871493955,0.814182331252891,1.49837409887082,-1.22902847269854,-1.33115129292186,0.946632139747054
2.32367743136175,0.679331220064863,0.712983649243603,0.607609992796799,0.471821971362021,1.49837409887082,-1.22902847269854,0.814937800990755,0.385710821950858
-0.335832636134336,-0.823871274357279,-0.246067987931527,-0.719479624857097,0,1.49837409887082,-1.22902847269854,-0.817748107008141,-0.510387947647735
1.81474421185314,0.549687595078456,0.78024293987353,0.583832181670959,0.588063192381668,1.49837409887082,-1.22902847269854,-0.868131773700294,0.298667425570838
-0.743879995507919,0.123649000330608,0.84973864525209,0.561692824978473,0.307989172030197,1.49837409887082,-1.22902847269854,-1.78077768555436,0.226073273922605
2.1666271827788,0.703885596883298,0.0110760245036708,0.87287507520162,1.14821123308461,1.49837409887082,-1.22902847269854,-0.293502866236621,2.32469986204223
0.297522251444449,0.258796302213971,0.855580299697975,0.370777236465681,0.0279151516787248,1.49837409887082,-1.22902847269854,-0.245670271275715,-0.187237888886954
-0.0133019337891247,0.207285324028654,0.356917956717434,0.305496593078332,0.0279151516787248,1.49837409887082,-1.22902847269854,0.389546589805105,-0.51330085535103
-0.743879995507919,0.48709992026902,1.91435838065996,0.480631568388747,0.0279151516787248,1.49837409887082,-1.22902847269854,-1.15321403966729,0.00855005944051777
-0.954301611485824,-0.106608123708186,0.299242100229908,0.140436355199407,0.0279151516787248,1.49837409887082,-1.22902847269854,0.50817142530815,-0.390277748050068
1.13384301930277,0.391797688387691,0.699360743487505,0.618882820946435,0.678226888180862,1.49837409887082,-1.22902847269854,1.61724986046834,0.436119447693626
-0.609053601706055,0.43830112832331,1.86159636690694,0.684480347188642,0.471821971362021,1.49837409887082,-1.22902847269854,0.311738902002032,0.748790734071014
-0.623636961434554,-0.845817052875692,-0.390268363077704,0.288779393453257,1.06431218060677,1.49837409887082,-1.22902847269854,-1.07604411979703,-0.288437178948967
1.90572596963592,0.572044058126587,1.111287521645,0.582598636193371,0.678226888180862,1.49837409887082,-1.22902847269854,1.28178392780919,0.298408185108228
-0.374736620426371,-0.778593659547777,0.339289495057148,-0.208428037667733,0.0279151516787248,1.49837409887082,-1.22902847269854,-0.00714506440400179,-0.486762954963041
